,horizon,mse,rmse,mae,mape,mdape,smape,coverage
136,26 days 00:00:00,13906996.006825006,3729.208496024995,2913.292211998076,0.10224757337959399,0.09613900183897889,0.10053591663470399,0.505184331797235
137,26 days 03:00:00,13952045.382482778,3735.243684484692,2924.3915760877107,0.10276416796696984,0.09613900183897889,0.10106058366922653,0.5014400921658987
138,26 days 06:00:00,14031144.111126196,3745.816881686316,2938.4931587215074,0.10335565781023391,0.09613900183897889,0.10171469456082345,0.49855990783410126
139,26 days 09:00:00,14129020.800128173,3758.8589758234043,2954.18696590468,0.10391062463341359,0.09679120084165489,0.10231005335193635,0.4953917050691243
140,26 days 12:00:00,14142342.561137268,3760.6306068447175,2964.7889842932336,0.10432521319543406,0.09712931228071549,0.10282165485910753,0.4916474654377878
141,26 days 15:00:00,14163097.466385162,3763.389093142664,2974.849346263033,0.10477510342730016,0.09806712258400414,0.10339535992510558,0.48646313364055305
142,26 days 18:00:00,14214581.83375111,3770.2230482759387,2984.630300047363,0.10521751095330381,0.09806712258400414,0.1039285288533213,0.48329493087557596
143,26 days 21:00:00,14319096.600292496,3784.0582184068594,2996.565724669415,0.10551994789240453,0.09846060753732128,0.10427112771694698,0.4812788018433176
144,27 days 00:00:00,14461675.631968638,3802.85098734734,3018.3137449499063,0.10610222713033661,0.09895309997817012,0.10495358880585427,0.4775345622119816
145,27 days 03:00:00,14538736.84443798,3812.969557239866,3027.8557946253204,0.10663797209379168,0.09895309997817012,0.10548003306712618,0.47609447004608285
146,27 days 06:00:00,14606615.895151723,3821.860266303796,3033.971342513887,0.10705304057841265,0.09895309997817012,0.10587822086940803,0.47551843317972314
147,27 days 09:00:00,14819957.481790375,3849.6697886689417,3058.2588271477252,0.10792414034792858,0.09926800168075735,0.10677035396267863,0.47033410138248855
148,27 days 12:00:00,15005014.810325557,3873.630701335061,3085.8607669703697,0.10894782066200777,0.10195935866527683,0.10785494716788241,0.46673387096774177
149,27 days 15:00:00,15147863.44760949,3892.0256226815222,3107.7889351853164,0.10984122255873759,0.10315077892223498,0.10878140417792737,0.46572580645161304
150,27 days 18:00:00,15298845.472704828,3911.3738600017296,3128.8224779388156,0.1106835972454593,0.10367690409280891,0.10962943666114364,0.46102150537634373
151,27 days 21:00:00,15584461.876445744,3947.7160329038034,3160.1079231455087,0.11178357246612917,0.10475559597408246,0.11070851990525554,0.4596774193548386
152,28 days 00:00:00,15780358.798399996,3972.4499743105634,3189.377232283265,0.11284820796573126,0.10604781718798346,0.11179125385978322,0.4543010752688173
153,28 days 03:00:00,15945508.48336346,3993.1827510600438,3214.2445807428708,0.11385753822889909,0.10850671158445366,0.11279741120476779,0.4495967741935485
