,horizon,mse,rmse,mae,mape,mdape,smape,coverage
141,26 days 15:00:00,32915.91462858559,181.42743626195457,141.20451613092138,0.08480897868163453,0.06703310631839361,0.08442854342746625,0.775057603686636
142,26 days 18:00:00,33161.95293007262,182.10423644185937,141.82197062780864,0.08512514719791603,0.06703310631839361,0.08486907036225086,0.7710253456221202
143,26 days 21:00:00,33147.28259673256,182.06395194198262,142.21942346616544,0.08522866903189924,0.06756138375249317,0.08506056024921298,0.7710253456221199
144,27 days 00:00:00,33788.75063414874,183.81716632063703,143.29557186738836,0.08563126572565703,0.06783593968224691,0.085541869755446,0.7649769585253453
145,27 days 03:00:00,33948.4622455958,184.25108478811137,143.57215545411597,0.08589305907754481,0.06783593968224691,0.08583757004342353,0.761520737327189
146,27 days 06:00:00,33957.65196865311,184.27602114397064,143.6079993508571,0.08606025233930564,0.06756138375249317,0.08604523359308813,0.7609447004608292
147,27 days 09:00:00,33877.9237676089,184.05956581392041,143.7853484880136,0.08629221235880598,0.06783593968224691,0.08625839619651744,0.7629608294930872
148,27 days 12:00:00,33944.55237976703,184.240474325722,144.11666328839746,0.08656434347446862,0.0682553491389532,0.08654593946481814,0.7620967741935486
149,27 days 15:00:00,34103.62554463974,184.67166957776644,144.73553371080223,0.08703018199656673,0.06918706396549057,0.08700047573124704,0.7614247311827952
150,27 days 18:00:00,34107.24199833962,184.68146089507636,145.080969147212,0.0873110671904357,0.07092270906547338,0.08727838595812336,0.7617607526881716
151,27 days 21:00:00,34133.92007146398,184.75367404050178,145.49624326685594,0.08746748430550409,0.07105235409238887,0.08745493210546129,0.7620967741935483
152,28 days 00:00:00,35500.78826857849,188.41652865016513,147.9077039754084,0.08873408215940588,0.07322856625912309,0.08878554885059878,0.7547043010752691
153,28 days 03:00:00,35435.15553689091,188.24227882410187,147.80959239605625,0.08885684054628044,0.07394683289423148,0.08888987839572521,0.7547043010752684
154,28 days 06:00:00,35901.79013390519,189.47767713877323,149.14165121851764,0.08966163029405319,0.07506624059933903,0.0897199222949213,0.7520161290322581
155,28 days 09:00:00,35932.52493079815,189.5587637931788,149.60288323045944,0.08999123551727538,0.07563905835758193,0.09004240954505034,0.7533602150537635
156,28 days 12:00:00,35883.90238117068,189.43046846051635,149.74882846900638,0.0900405986540364,0.07589150185610052,0.09013967671465382,0.7534562211981568
157,28 days 15:00:00,35836.45266975716,189.30518394845177,149.91890147831606,0.09014912448368143,0.07589150185610052,0.09027296481918556,0.755472350230415
158,28 days 18:00:00,35707.878620765536,188.96528416819194,149.6905192561514,0.09001158159398193,0.07565770302504038,0.09015758381518459,0.7569124423963132
159,28 days 21:00:00,35756.0546916294,189.09271453873995,150.04570707678366,0.09029734454482784,0.07616742243777613,0.09042487699938592,0.7574884792626728
160,29 days 00:00:00,36569.492899102625,191.23151649009802,151.50368453280294,0.0911330603912431,0.07644892915848961,0.09129544877399728,0.7528801843317973
161,29 days 03:00:00,36628.44458824959,191.3855913809856,151.84302495928728,0.0914716245170425,0.07644892915848961,0.09160837400964833,0.7514400921658989
162,29 days 06:00:00,36889.57746757489,192.06659643877404,152.60562306647924,0.09198401728700739,0.07654644883490652,0.09212138401551383,0.747983870967742
163,29 days 09:00:00,36617.11576126179,191.35599222721453,152.2502509839229,0.09188379203732383,0.07648503008508435,0.09203030666777383,0.7502880184331798
164,29 days 12:00:00,36231.81093738629,190.34655483456035,151.3274791850721,0.09131452603717259,0.07639295631025442,0.09151988975634366,0.755472350230415
165,29 days 15:00:00,35895.10406912582,189.46003290701134,150.27564022962792,0.0906578862129177,0.07589150185610052,0.0908893439412567,0.762384792626728
166,29 days 18:00:00,35403.77823668973,188.15891750509655,148.9873670615181,0.08985009407353606,0.07526773096102153,0.09014149117974604,0.7690092165898617
167,29 days 21:00:00,35034.18303564222,187.17420504877862,148.14517170577497,0.08941902584590532,0.07526773096102153,0.08969598473300622,0.7747695852534561
168,30 days 00:00:00,35778.45592079176,189.15193871803632,149.55012841716726,0.09017080198585396,0.07565770302504038,0.09048301432131191,0.7687211981566816
169,30 days 03:00:00,35909.51507657617,189.4980608781424,150.0199304379548,0.09061514285297449,0.07543685505984433,0.0908695037755756,0.7646889400921659
170,30 days 06:00:00,36156.678191525236,190.1490946376691,150.66320836691568,0.0910891732706429,0.07543685505984433,0.09132080513213231,0.7606566820276495
171,30 days 09:00:00,36310.38188230846,190.552832260002,151.22666959685762,0.0916895772137082,0.07644892915848961,0.09183668866660938,0.7580645161290325
172,30 days 12:00:00,36230.52664475641,190.3431812405068,151.07212293806506,0.09159900107682878,0.07648503008508435,0.09175564715944945,0.759216589861751
173,30 days 15:00:00,35931.09132227494,189.5549823198402,150.49250086627018,0.09115388513215096,0.07644892915848961,0.09134850439180417,0.7632488479262671
174,30 days 18:00:00,35575.7575593879,188.615369361534,149.93435835320074,0.09072482109270387,0.07667874533917751,0.0909778370937647,0.766417050691244
175,30 days 21:00:00,35411.16921720043,188.1785567411984,149.66616074810798,0.09061713418159656,0.07648503008508435,0.09082534099583901,0.7687211981566822
176,31 days 00:00:00,36505.35506595943,191.0637460795727,151.50576535377266,0.09163950687605123,0.0778787456738996,0.09184278560663196,0.763248847926267
177,31 days 03:00:00,36785.12833923089,191.79449507019459,152.29694007054388,0.09226556037608308,0.07845919577371847,0.09240784107303843,0.7606566820276498
178,31 days 06:00:00,37141.90481332752,192.72235161840342,153.14853216748466,0.09288129795501542,0.07857094362119119,0.09296716606287829,0.756624423963134
179,31 days 09:00:00,37245.41113449586,192.9907021970122,153.6373809255022,0.09327713321575912,0.07878431047125706,0.0933162432307092,0.7531682027649774
180,31 days 12:00:00,37165.68675157459,192.78404174509515,153.8199797282456,0.09342749779469246,0.07920161642686613,0.0934596317205492,0.7511520737327191
181,31 days 15:00:00,37183.037026849786,192.82903574630504,154.14509537887795,0.09354806446588133,0.07984691678605335,0.09359279585304384,0.7517281105990781
182,31 days 18:00:00,37174.53386177568,192.80698602948928,154.54835514522142,0.0936922933785846,0.08132852887374016,0.09379224667048235,0.7517281105990782
183,31 days 21:00:00,36980.84893523901,192.30405335103836,154.32540789825188,0.0934793974027136,0.08158604229397379,0.09358473708069805,0.753744239631336
184,32 days 00:00:00,37848.85115063942,194.54781199139563,155.51438134732092,0.09424802693544389,0.08132852887374016,0.09426329344245231,0.7525921658986174
185,32 days 03:00:00,38146.90122722622,195.31231714161353,156.21031103397598,0.09476615674018049,0.08193453980136704,0.0947433733749957,0.7465437788018433
186,32 days 06:00:00,38560.03750414642,196.36709883314572,157.15448599754592,0.09532917172917456,0.08254296778450704,0.09529624891812272,0.7399193548387096
187,32 days 09:00:00,38799.44415090793,196.9757450827587,157.90873956830552,0.09591581930066267,0.08287267245270796,0.09583171678331172,0.7350230414746541
188,32 days 12:00:00,38395.749670368525,195.94833418625566,157.8569417680439,0.09574835199825878,0.08397314475684178,0.09577696700688236,0.7350230414746544
189,32 days 15:00:00,38370.24291437154,195.8832379617295,158.17076704209163,0.09585667344010962,0.08473859382913446,0.0958924391456655,0.7350230414746542
190,32 days 18:00:00,38404.94166526965,195.97178793201243,158.70787456237505,0.09610548664821278,0.08473859382913446,0.0961571776660647,0.7350230414746545
191,32 days 21:00:00,38467.26434171932,196.13073278229325,158.94214155088025,0.09629999335188817,0.08510246127619493,0.09626595157588509,0.730990783410138
192,33 days 00:00:00,39396.75767698381,198.48616495107112,160.73306190685358,0.09735746446020321,0.0857284739956087,0.09725482124454012,0.7283986175115206
