,horizon,mse,rmse,mae,mdape,smape,coverage
214,13 days 11:00:00,1712529455409.2454,1308636.4871152132,1080959.4219731896,2.1655237227728694,1.153943258254259,0.7375612271203923
215,13 days 11:30:00,1708619683382.8987,1307141.7992639125,1080250.3553317136,2.1655237227728694,1.1538465359749437,0.7380768239236923
216,13 days 12:00:00,1706123845140.649,1306186.7573745528,1080240.364788332,2.1655237227728694,1.1538530304456902,0.7373034287187422
217,13 days 12:30:00,1704270461715.109,1305477.101183743,1080351.1030323708,2.1655237227728694,1.1538697038447225,0.7365300335137921
218,13 days 13:00:00,1703173746823.7778,1305056.989875836,1080605.9594057081,2.1655237227728694,1.1539097528263544,0.736530033513792
219,13 days 13:30:00,1705296150430.8828,1305869.8826571056,1081594.5988284238,2.1655237227728694,1.1541411143864173,0.7357566383088429
220,13 days 14:00:00,1707111882855.5625,1306564.9171991274,1082169.2736122555,2.1655237227728694,1.154320234710208,0.7349832431038922
221,13 days 14:30:00,1708403944965.596,1307059.2737001623,1082128.2325637217,2.1655237227728694,1.1544282097466998,0.7344676463005925
222,13 days 15:00:00,1706838881981.9248,1306460.440266725,1081290.953554751,2.1655237227728694,1.1543970014423057,0.7344676463005925
223,13 days 15:30:00,1700872278722.2288,1304174.9417628867,1079532.7368980239,2.1655237227728694,1.1541051021791349,0.7352410415055426
224,13 days 16:00:00,1695411054840.3408,1302079.5117197493,1077894.2154488855,2.1655237227728694,1.1537928852199009,0.7367878319154418
225,13 days 16:30:00,1691224932937.8186,1300471.0427140694,1076467.1805856882,2.1655237227728694,1.1534877528482816,0.7373034287187417
226,13 days 17:00:00,1688488274897.5325,1299418.4371854712,1075390.273131592,2.1655237227728694,1.1532197583100678,0.7380768239236912
227,13 days 17:30:00,1688008667428.033,1299233.8771091343,1075425.8970769143,2.1655237227728694,1.1533009805232266,0.7388502191286409
228,13 days 18:00:00,1688510057817.0955,1299426.8189540708,1076157.471142208,2.1655237227728694,1.1539362445562336,0.7393658159319406
229,13 days 18:30:00,1688805965710.573,1299540.674896547,1076576.772073299,2.1655237227728694,1.1546441834538137,0.7393658159319411
230,13 days 19:00:00,1689377363611.559,1299760.5024047927,1076968.1796452836,2.2762329514511332,1.1552195447854157,0.7393658159319413
231,13 days 19:30:00,1689845359040.6907,1299940.5213473001,1077397.9715106597,2.2762329514511332,1.1556539086514932,0.7393658159319408
232,13 days 20:00:00,1690226736098.3682,1300087.203266907,1077685.543737907,2.2762329514511332,1.1556756791867413,0.7393658159319408
233,13 days 20:30:00,1690754482373.9907,1300290.1531481312,1078037.4800734178,2.2762329514511332,1.155691180561652,0.7393658159319404
234,13 days 21:00:00,1691317574906.3975,1300506.6608466092,1078389.9292609766,2.2762329514511332,1.155707429414058,0.7393658159319408
235,13 days 21:30:00,1691873563880.247,1300720.4018851428,1078733.530942785,2.2762329514511332,1.155707434471585,0.7393658159319405
236,13 days 22:00:00,1692446611894.0024,1300940.6642479904,1079077.187113256,2.2762329514511332,1.1557074245400758,0.739365815931941
237,13 days 22:30:00,1693044468530.4395,1301170.4225544168,1079424.508442331,2.2762329514511332,1.155707424540075,0.7393658159319406
238,13 days 23:00:00,1693661257211.0454,1301407.4139988006,1079776.4552653213,2.2762329514511332,1.1557074245400758,0.7393658159319412
239,13 days 23:30:00,1694281505252.059,1301645.6911356712,1080131.6398283297,2.2762329514511332,1.1557074245400762,0.7393658159319411
240,14 days 00:00:00,1694888994121.68,1301879.0243804068,1080487.2071081833,2.2762329514511332,1.1557074245400762,0.7393658159319406
241,14 days 00:30:00,1695474772211.8784,1302103.97903235,1080840.0295347408,2.2762329514511332,1.1557074245400756,0.7393658159319406
242,14 days 01:00:00,1696039532855.229,1302320.8256244806,1081187.86587494,2.2762329514511332,1.1557074245400756,0.7393658159319404
243,14 days 01:30:00,1696590952568.8496,1302532.5149756721,1081530.1511623,2.2762329514511332,1.1557074245400762,0.7393658159319406
244,14 days 02:00:00,1697139941438.3328,1302743.2369574339,1081868.1906808126,2.2762329514511332,1.1557074245400765,0.7393658159319412
245,14 days 02:30:00,1697697983513.8,1302957.398963527,1082204.6990428595,2.2762329514511332,1.1557074245400754,0.739365815931941
246,14 days 03:00:00,1698274198365.6084,1303178.4982747408,1082542.810307027,2.2762329514511332,1.1557074245400751,0.7393658159319415
247,14 days 03:30:00,1698870713923.1323,1303407.3476558018,1082884.8371469546,2.2762329514511332,1.1557074245400754,0.7393658159319418
248,14 days 04:00:00,1699478886079.8765,1303640.6276577439,1083231.1359326835,2.2762329514511332,1.155707428391164,0.7393658159319413
249,14 days 04:30:00,1700081381662.466,1303871.6891099622,1083579.410911911,2.2762329514511332,1.1557074345324627,0.7393658159319415
250,14 days 05:00:00,1700661945645.9045,1304094.3009023175,1083925.112469527,2.2762329514511332,1.1557090646897332,0.7393658159319417
251,14 days 05:30:00,1701242292533.3308,1304316.7914787154,1084276.717941848,2.2762329514511332,1.1557694021313858,0.7393658159319413
252,14 days 06:00:00,1701922416768.4612,1304577.4859196602,1084690.8164652665,2.2762329514511332,1.1560720241814255,0.7393658159319417
253,14 days 06:30:00,1702691775403.79,1304872.3214950152,1085218.2317805376,2.2762329514511332,1.156712054565817,0.7393658159319417
254,14 days 07:00:00,1703432971913.7024,1305156.3017178066,1085846.6188072735,2.280522939715872,1.1579758112494527,0.7393658159319418
255,14 days 07:30:00,1703930854965.9946,1305347.0247279054,1086323.926373212,2.280522939715872,1.15946833459494,0.7393658159319415
256,14 days 08:00:00,1703795623157.6047,1305295.224521106,1086077.6415566949,2.280522939715872,1.159348876581016,0.7393658159319416
257,14 days 08:30:00,1701970125107.8984,1304595.7707688226,1084732.5800775758,2.280522939715872,1.1588093863021465,0.7396236143335918
258,14 days 09:00:00,1698065242807.4268,1303098.324305356,1083062.880103113,2.280522939715872,1.158337087984458,0.7406548079401913
259,14 days 09:30:00,1693234601330.6875,1301243.4827236168,1081617.9282229603,2.280522939715872,1.158074004185801,0.7422015983500908
260,14 days 10:00:00,1687482494227.5981,1299031.3676842442,1080104.3808259403,2.280522939715872,1.1578203286347915,0.7440061871616398
261,14 days 10:30:00,1681464979253.9976,1296713.1445520236,1078654.2581118583,2.280522939715872,1.157596535191642,0.7447795823665891
262,14 days 11:00:00,1676646109090.46,1294853.701809768,1077539.9279084587,2.280522939715872,1.1574501181381573,0.7452951791698892
263,14 days 11:30:00,1674472469918.144,1294014.0918545455,1077177.1942795143,2.280522939715872,1.1574356897781037,0.7452951791698892
264,14 days 12:00:00,1673970574063.2297,1293820.1474947087,1077315.1657625204,2.280522939715872,1.1574767437133484,0.7445217839649387
265,14 days 12:30:00,1676502894679.572,1294798.3992419716,1078315.3232583592,2.280522939715872,1.1576573728994535,0.7434905903583394
266,14 days 13:00:00,1678195448556.0032,1295451.8318162214,1079276.003451318,2.280522939715872,1.1578178111176367,0.7419437999484401
267,14 days 13:30:00,1679986542339.667,1296142.9482659954,1080564.889805821,2.280522939715872,1.158038081192338,0.7403970095385407
268,14 days 14:00:00,1683346602985.5833,1297438.4775339381,1082467.4890264433,2.280522939715872,1.1583589005074413,0.7388502191286409
269,14 days 14:30:00,1686429424890.1514,1298625.975749042,1084258.4717024728,2.280522939715872,1.1586676586163607,0.7380768239236916
270,14 days 15:00:00,1689873347887.3076,1299951.286736279,1085926.8516924917,2.280522939715872,1.1589544410523518,0.7373034287187417
271,14 days 15:30:00,1693362970083.1824,1301292.8072048898,1087475.0957227654,2.280522939715872,1.159235416608436,0.7365300335137915
272,14 days 16:00:00,1695814584749.6028,1302234.4584404158,1088400.1864613541,2.280522939715872,1.1593877687458634,0.7357566383088426
273,14 days 16:30:00,1697387441945.0146,1302838.225546447,1088793.4770188988,2.280522939715872,1.159455820124913,0.7357566383088423
274,14 days 17:00:00,1697333651760.8105,1302817.5819203586,1088469.282608907,2.280522939715872,1.1593275215809489,0.7354988399071922
275,14 days 17:30:00,1698846924805.6548,1303398.22188219,1088924.2508616732,2.280522939715872,1.1594586533379894,0.7347254447022434
276,14 days 18:00:00,1700778618492.235,1304139.0334209905,1089984.0942497342,2.2762329514511332,1.160027699042652,0.7339520494972933
277,14 days 18:30:00,1702036630426.0063,1304621.2593799038,1091007.93185127,2.280522939715872,1.1608418019880475,0.7339520494972929
278,14 days 19:00:00,1702656619668.3386,1304858.8504770694,1091481.0401796151,2.2874119761205924,1.1613666258126893,0.7339520494972929
279,14 days 19:30:00,1702980721545.2146,1304983.0349645219,1091726.7524213565,2.2874119761205924,1.1615752672313786,0.733952049497293
280,14 days 20:00:00,1703266120769.594,1305092.3801668577,1091943.5872108415,2.2874119761205924,1.1615073109386527,0.7339520494972933
281,14 days 20:30:00,1703729835297.8538,1305270.0239022782,1092248.5483503991,2.2874119761205924,1.1614999322303008,0.7339520494972929
282,14 days 21:00:00,1704231411357.9224,1305462.1447433557,1092557.7241044072,2.2874119761205924,1.1615102898616094,0.7339520494972925
283,14 days 21:30:00,1704725237340.5293,1305651.2694209467,1092859.1215819297,2.2874119761205924,1.1615103384067347,0.733952049497293
284,14 days 22:00:00,1705232844294.667,1305845.6433647382,1093160.4570098016,2.2874119761205924,1.1615103367563822,0.7339520494972929
285,14 days 22:30:00,1705762769250.431,1306048.5325019246,1093465.3519914695,2.2874119761205924,1.161510336756383,0.7339520494972925
286,14 days 23:00:00,1706310877944.2705,1306258.3503825997,1093774.7661957333,2.2874119761205924,1.1615103367563846,0.7339520494972931
287,14 days 23:30:00,1706863508546.1775,1306469.865150428,1094087.3119765029,2.2874119761205924,1.161510336756385,0.7339520494972933
288,15 days 00:00:00,1707405575438.1453,1306677.303483207,1094400.1344193188,2.2874119761205924,1.1615103367563853,0.7339520494972932
289,15 days 00:30:00,1707928188446.9995,1306877.2660227125,1094710.1060636796,2.2874119761205924,1.1615103367563846,0.7339520494972932
290,15 days 01:00:00,1708431066577.0913,1307069.6487093146,1095014.9857870543,2.2874119761205924,1.1615103367563828,0.7339520494972929
291,15 days 01:30:00,1708920293159.3315,1307256.7816459518,1095314.2087344362,2.2874119761205924,1.1615103367563844,0.7339520494972926
292,15 days 02:00:00,1709405205147.6326,1307442.2377862942,1095609.0803021826,2.2874119761205924,1.1615103367563846,0.7339520494972935
293,15 days 02:30:00,1709896369302.7449,1307630.058274413,1095902.3152159739,2.2874119761205924,1.1615103367563828,0.7339520494972933
294,15 days 03:00:00,1710403048942.121,1307823.7835970568,1096197.0476486054,2.2874119761205924,1.1615103367563837,0.7339520494972934
295,15 days 03:30:00,1710928586560.3816,1308024.68881913,1096495.5903888429,2.2874119761205924,1.1615103367563848,0.7339520494972939
296,15 days 04:00:00,1711466187946.7427,1308230.1739169382,1096798.3037897404,2.2874119761205924,1.1615103686046944,0.7339520494972929
297,15 days 04:30:00,1712000193366.7573,1308434.2525961162,1097102.895567336,2.2874119761205924,1.161510428439997,0.733952049497293
298,15 days 05:00:00,1711729979370.512,1308330.9899908784,1096975.4802786193,2.2874119761205924,1.1615104211265384,0.7339520494972933
299,15 days 05:30:00,1712221375794.5908,1308518.7716630553,1097271.402322848,2.2874119761205924,1.1615134303717,0.7339520494972926
300,15 days 06:00:00,1712744518456.1086,1308718.6551952672,1097584.1522153916,2.2874119761205924,1.1615898430421985,0.7339520494972932
301,15 days 06:30:00,1713367980611.634,1308956.8291626864,1097979.674474536,2.4827459285909073,1.1619386992396175,0.7339520494972931
302,15 days 07:00:00,1714295070867.4922,1309310.9145147658,1098687.0605666772,2.5223102452917154,1.1629868601904763,0.7339520494972933
303,15 days 07:30:00,1715227503976.961,1309666.9439124442,1099658.7268891134,2.5901236510313344,1.1654591648212198,0.733952049497293
304,15 days 08:00:00,1715672004617.8953,1309836.6327973483,1099916.2370906172,2.5901236510313344,1.1660680257405385,0.7339520494972932
305,15 days 08:30:00,1714597519638.5444,1309426.4086379746,1098835.3796003705,2.5901236510313344,1.165824242098721,0.7339520494972923
306,15 days 09:00:00,1710650945822.8516,1307918.5547360552,1096897.490798329,2.5901236510313344,1.165423584574751,0.7354988399071919
307,15 days 09:30:00,1706048393323.1536,1306157.8745783963,1094918.2095197276,2.5901236510313344,1.165105271731802,0.7378190255220411
308,15 days 10:00:00,1702370032929.9993,1304749.0306300286,1093530.05217805,2.5901236510313344,1.1650046565398156,0.739365815931942
309,15 days 10:30:00,1697832057944.3438,1303008.8479915797,1092090.0014937427,2.5901236510313344,1.1648975553138645,0.74091260634184
310,15 days 11:00:00,1692029317570.372,1300780.2725942503,1090362.9909085785,2.5901236510313344,1.1646984186979616,0.7424593967517403
311,15 days 11:30:00,1687200808015.3262,1298922.941523217,1089123.373443539,2.5901236510313344,1.1646210230625986,0.743232791956689
312,15 days 12:00:00,1680303784147.8752,1296265.3216636921,1087221.6410128383,2.5901236510313344,1.1643714651355668,0.744006187161639
313,15 days 12:30:00,1672389435656.3625,1293208.968286395,1084779.7712222151,2.5901236510313344,1.1640254118455275,0.7463263727764881
314,15 days 13:00:00,1665926721510.58,1290707.83739411,1082718.093104421,2.5901236510313344,1.1637449619534037,0.7478731631863883
315,15 days 13:30:00,1660319375479.6462,1288533.8084348608,1080486.8707350972,2.5901236510313344,1.1634268348166281,0.7494199535962879
316,15 days 14:00:00,1655264667680.9775,1286570.8949299986,1078737.102469152,2.5901236510313344,1.1631865634154472,0.7509667440061873
317,15 days 14:30:00,1650757681487.7834,1284818.1511357098,1076840.6697265315,2.5901236510313344,1.1628885298309901,0.7532869296210364
318,15 days 15:00:00,1647194244679.6245,1283430.6544101338,1075476.2247742868,2.5901236510313344,1.1626931375018974,0.7548337200309357
319,15 days 15:30:00,1644358704999.442,1282325.5066477628,1074231.5697630018,2.5901236510313344,1.162487499437298,0.7563805104408344
320,15 days 16:00:00,1641560702834.486,1281234.0546654565,1073012.4081080381,2.5901236510313344,1.1622731991050386,0.7579273008507346
321,15 days 16:30:00,1640426734034.3345,1280791.4482984084,1072276.6054366825,2.5901236510313344,1.1621203872886063,0.7579273008507352
322,15 days 17:00:00,1638694168699.1335,1280114.9044906609,1071407.8876224095,2.5901236510313344,1.1620201088795428,0.7587006960556845
323,15 days 17:30:00,1638556703405.333,1280061.210804129,1071203.289862521,2.5901236510313344,1.1623005632482375,0.7587006960556842
324,15 days 18:00:00,1638517503953.5957,1280045.8991589309,1071092.3476407027,2.689613485795237,1.1626875434075932,0.7587006960556841
325,15 days 18:30:00,1638699286708.528,1280116.9035320673,1071261.652665328,2.689613485795237,1.163156039530774,0.7587006960556839
326,15 days 19:00:00,1639228020752.4514,1280323.4047507104,1071652.120853537,2.689613485795237,1.16370849369706,0.7587006960556839
327,15 days 19:30:00,1639702795174.7002,1280508.8032398294,1072061.9351310458,2.7860598150336884,1.1642207792591701,0.7587006960556845
328,15 days 20:00:00,1640047861862.362,1280643.534267972,1072303.779793454,2.706068077523905,1.1643257504602937,0.7587006960556842
329,15 days 20:30:00,1640441803091.937,1280797.3309981313,1072556.2375009218,2.706068077523905,1.1643254590703471,0.7587006960556837
330,15 days 21:00:00,1640886251750.515,1280970.8239263354,1072823.7733610515,2.706068077523905,1.1643395355998176,0.7587006960556838
331,15 days 21:30:00,1641328068088.0085,1281143.2660276557,1073086.928277725,2.706068077523905,1.1643395482253713,0.7587006960556839
332,15 days 22:00:00,1641779035511.4321,1281319.2558888015,1073349.0536765596,2.706068077523905,1.164339578588871,0.7587006960556841
333,15 days 22:30:00,1642237642734.1516,1281498.2023920876,1073610.1328506472,2.706068077523905,1.164339578588873,0.7587006960556846
334,15 days 23:00:00,1642698164845.8914,1281677.8709355528,1073870.1738453158,2.706068077523905,1.1643395785888722,0.7587006960556839
335,15 days 23:30:00,1643153926037.1985,1281855.6572552146,1074129.17465538,2.706068077523905,1.1643395785888715,0.7587006960556842
336,16 days 00:00:00,1643600146322.6292,1282029.6979097752,1074387.1332792894,2.706068077523905,1.1643395785888735,0.7587006960556846
337,16 days 00:30:00,1644035601586.6313,1282199.5170747146,1074644.0477191622,2.706068077523905,1.1643395785888728,0.7587006960556846
338,16 days 01:00:00,1644462799192.751,1282366.0940592398,1074899.915980797,2.706068077523905,1.1643395785888742,0.758700696055685
